term;term.soort;term.status;bron;term.nummer;scope_note
haardroger;objectnaam$onderwerp;descriptor;http://vocab.getty.edu/aat/;300236724;Diverse apparaten die op elektriciteit of gas werken en zijn bedoeld voor het drogen van haar door het uitstralen van warmte.
toiletverfrisser;objectnaam;niet gedefinieerd;Van Dale;"";In de toiletpot op te hangen, geurend (en desinfecterend) staafje
wc-spray;objectnaam;non-descriptor;"";"";""
toiletreiniger;objectnaam;niet gedefinieerd;Van Dale;"";Reinigingsmiddel voor toiletten.
borstglas;objectnaam;non-descriptor;"";"";""
kolf;objectnaam;non-descriptor;"";"";""
melkafkolver;objectnaam;non-descriptor;"";"";""
zogglas;objectnaam;non-descriptor;"";"";""
borstkolf;objectnaam;niet gedefinieerd;Van Dale;"";Apparaatje waarmee moedermelk uit de borst gepompt wordt
wc-verfrisser;objectnaam;non-descriptor;"";"";""
stofblik;objectnaam;non-descriptor;"";"";""
verlengsnoer;objectnaam;niet gedefinieerd;Van Dale;"";Verlengstuk van een elektrisch snoer.
knijper;objectnaam;non-descriptor;"";"";""
zuigfles;objectnaam;descriptor;http://vocab.getty.edu/aat/;300262963;Flessen waaraan een rubber speen is bevestigd, waaruit een baby melk of een andere vloeistof zuigt.
zeeppoeder;objectnaam;non-descriptor;"";"";""
waspoeder;objectnaam$materiaal;descriptor;https://www.wikidata.org/entity/;Q910284;Poedervormig wasmiddel, bv. een mengsel van zeep en soda, soms met bleekmiddelen.
notitieboek;objectnaam;descriptor;http://vocab.getty.edu/aat/;300264354;Boekjes met blanco pagina's, meestal gelinieerd, voor het maken van aantekeningen, met name door leerlingen en studenten tijdens de les, of voor schrijf- of tekenopgaven.
strijkplank;objectnaam;descriptor;http://vocab.getty.edu/aat/;300039734;""
ponstang;objectnaam;niet gedefinieerd;AAT$AM-MOVE;"";"Gereedschap dat wordt gebruikt om inkepingen of gaten te maken in divers materiaal; meestal in de vorm van een stalen staaf waarvan het uiteinde verschillende vormen kan hebben. Worden gebruikt om te merken, uit te snijden of te versieren."
veldfles;objectnaam;descriptor;http://vocab.getty.edu/aat/;300221010;"Flesachtige houders om water of andere vloeistoffen in te vervoeren, bijvoorbeeld voor wandelaars of soldaten; meestal gemaakt van metaal en gedragen in een omhulsel van stof. (aat)"
drinkbus;objectnaam;non-descriptor;"";"";""
bidon;objectnaam;non-descriptor;"";"";""
cirage;objectnaam;non-descriptor;"";"";""
schoenblink;objectnaam;non-descriptor;"";"";""
schoenenblink;objectnaam;non-descriptor;"";"";""
schoenenpoets;objectnaam;non-descriptor;"";"";""
schoenpoets;objectnaam;non-descriptor;"";"";""
stijfsel;objectnaam;descriptor;http://vocab.getty.edu/aat/;300012959;Geleiachtige massa die ontstaat door het laten zwellen van  zetmeel in water van 70 à 80°C. (Van Dale)
sluitspeld;objectnaam;non-descriptor;"";"";""
toespeld;objectnaam;non-descriptor;"";"";""
kantkloskussen;objectnaam;niet gedefinieerd;HVA;"";Kussen om op te kantklossen.
naaigerief;"";niet gedefinieerd;"";"";""
wasspeld;objectnaam;non-descriptor;"";"";""
drooglijn;objectnaam;non-descriptor;"";"";""
wasdraad;objectnaam;non-descriptor;"";"";""
waslijn;objectnaam;descriptor;http://vocab.getty.edu/aat/;300423325;Drooglijn. (Van Dale)
zeepvlokken;objectnaam;niet gedefinieerd;Van Dale;"";Wasmiddel dat bestaat uit zeep in schilfervorm.
ampul (geneesmiddel);objectnaam;niet gedefinieerd;HVA$Van Dale;"";Dichtgesmolten glazen, meestal flesvormig buisje, waarin steriele injectiestoffen worden afgeleverd. (Van Dale)
deken;objectnaam;descriptor;http://vocab.getty.edu/aat/;300197367;Grote rechthoekige dekkleden van dik, zacht materiaal ter beschutting tegen koude.
medicament;objectnaam$onderwerp;non-descriptor;"";"";""
druppelteller;objectnaam;niet gedefinieerd;Van Dale$Wikipedia;"";Een druppelteller (ook wel pipet) genoemd is een glazen buisje met aan een kant een vernauwing en aan de andere kant een gummipeertje om vloeistof door de vernauwing in en uit een glazen buisje te zuigen. Meestal zit de druppelteller in de dop van een gflesje ingebouwd, zodat de druppelteller schoon blijft en niet verwisseld kan worden met druppeltellers die voor andere vloeistoffen gebruikt worden.
medicijn;onderwerp$objectnaam;non-descriptor;"";"";""
ventilator;objectnaam;descriptor;http://vocab.getty.edu/aat/;300002372;Wordt gebruikt voor instrumenten die ontworpen zijn om stilstaande lucht door verse lucht te vervangen.
prentenalbum;objectnaam;non-descriptor;"";"";""
gezichtsbruiner;objectnaam;niet gedefinieerd;Van Dale;"";Toestel voorzien van ultraviolette lampen om het gelaat te bruinen. (Van Dale)
kleefpoeder;objectnaam;non-descriptor;"";"";""
kleefpasta;objectnaam;niet gedefinieerd;www.drogisterij.net$Van Dale;"";Het stijfselachtig kleefmiddel wordt op de vochtig kunstgebit gestrooid en zorgt onmiddellijk na het aanbrengen voor een zekere en langdurige kleefkracht. (hva)
stukadoor;onderwerp;niet gedefinieerd;AAT;"";Personen die pleisterwerk - meestal een mengsel van kalk, zand en water - aanbrengen op muren, plafonds of andere oppervlakken, waarop vervolgens eventueel muurschilderingen worden aangebracht.
massagetoestel;objectnaam;niet gedefinieerd;Van Dale;"";Bij massage gebruikt toestel. (Van Dale)
desinfectans;objectnaam;non-descriptor;"";"";""
geneesmiddel;objectnaam$onderwerp;descriptor;http://vocab.getty.edu/aat/;300404880;Stoffen die meestal worden ingenomen of lokaal worden aangebracht, met als hoofddoel om symptomen van ziekte of verwonding te genezen of te verlichten.
zalf;objectnaam;descriptor;http://vocab.getty.edu/aat/;300391379;Smeersel gemaakt van vetten en oliën, al dan niet gemengd met medicijnen of geneeskrachtige kruiden dat tot uitwendig geneesmiddel dient.
tape;objectnaam;non-descriptor;"";"";""
pennenwisser;objectnaam;non-descriptor;"";"";""
plakker;objectnaam;non-descriptor;"";"";""
plakband (medisch);objectnaam;niet gedefinieerd;"";"";Gegomd papier in stroken (rollen), of van een klevende laag voorzien band van kunststof voor medische doeleinden. (HVA)
solarium;objectnaam;non-descriptor;"";"";""
gaas;objectnaam;non-descriptor;"";"";""
mitella;objectnaam;non-descriptor;"";"";""
windsel;objectnaam;non-descriptor;"";"";""
zwachtel;objectnaam;non-descriptor;"";"";""
watten;objectnaam$materiaal;descriptor;https://www.wikidata.org/entity/;Q1601749;Zachte, veerkrachtige massa van ongekaarde katoenvezels of zaadpluis, gezuiverd en (gedeeltelijk) ontvet als verband-, vul- en verpakkingsmiddel gebruikt. (van dale)
verband;objectnaam;descriptor;http://vocab.getty.edu/aat/;300247524;Benodigdheden, zoals pleisters en zwachtels, die worden gebruikt om zweren, wonden of andere letsels te verbinden of te bedekken. (aat)
verbandkoffer;objectnaam;non-descriptor;"";"";""
verbanddoos;objectnaam;niet gedefinieerd;Van Dale$Wikipedia;"";Doos met verbandmiddelen. (Van Dale)
zonnebrandmiddel;objectnaam;niet gedefinieerd;Van Dale;"";Crème, olie, zalf waarmee men zich inwrijft om zonnebrand te voorkomen. (Van Dale)
zonnekanon;objectnaam;non-descriptor;"";"";""
zonnebank;objectnaam;niet gedefinieerd;Van Dale;"";Ligbank met lampen die ultraviolette stralen uitzenden waardoor de huid bruin wordt.
ontsmettingsmiddel (medisch);objectnaam;niet gedefinieerd;Van Dale$Wikipedia;"";"Een ontsmettingsmiddel is een middel om bacteriën of andere micro-organis men te doden. Ontsmettingsmiddelen zijn te verdelen in twee soorten: Antiseptica - Dit zijn middelen voor het ontsmetten van levend weefsel. Deze worden gebruikt om wondinfecties te voorkomen. En desinfecterende
middelen - Dit zijn middelen om voorwerpen en oppervlakken te ontsmetten
zoals bijvoorbeeld chirurgische instrumenten. (Wikipedia)"
zonnebrandcrème;objectnaam;non-descriptor;"";"";""
zonnemelk;objectnaam;non-descriptor;"";"";""
insectendoder;objectnaam;non-descriptor;"";"";""
glaspositief;objectnaam;niet gedefinieerd;"";"";""
zonnebrandmelk;objectnaam;non-descriptor;"";"";""
zonnebrandolie;objectnaam;non-descriptor;"";"";""
zonnebrandzalf;objectnaam;non-descriptor;"";"";""
insectenproduct;objectnaam;non-descriptor;"";"";""
insectenverdelger;objectnaam;non-descriptor;"";"";""
verlengdraad;objectnaam;non-descriptor;"";"";""
verlengkabel;objectnaam;non-descriptor;"";"";""
vliegendeur;objectnaam;non-descriptor;"";"";""
mechanisme (uurwerkonderdeel);objectnaam;non-descriptor;"";"";""
lintmeter;objectnaam;niet gedefinieerd;Van Dale;"";In centimeters verdeeld meetlint.
plaatjesalbum;objectnaam;niet gedefinieerd;AAT;"";Albums om prentjes in te verzamelen of op te plakken.
stylo;objectnaam;non-descriptor;"";"";""
handboei;objectnaam;descriptor;http://vocab.getty.edu/aat/;300247516;Boeien voor de handen die meestal bestaan uit een in tweeën gedeelde metalen ring die om de pols wordt gesloten. Bestaan meestal uit twee ringen die aan elkaar vastzitten door een korte ketting of staaf.
bankschaar;objectnaam;non-descriptor;"";"";""
kerosinelamp;objectnaam;non-descriptor;"";"";""
museumbeheer;onderwerp;niet gedefinieerd;"";"";""
inktlap;objectnaam;niet gedefinieerd;Van Dale;"";Lap van zeem op een pen aan af te vegen
griffel;objectnaam;descriptor;http://vocab.getty.edu/aat/;300022432;Schrijfpriemen, staafjes of metaaldraden die meestal in een houder zitten en vroeger werden gebruikt om mee te tekenen en schrijven.
pennendoos;objectnaam;non-descriptor;Van Dale;"";Doosje om pennen in te bewaren, doosje waarin pennen verpakt en verkocht worden
dictionaire;objectnaam$onderwerp;non-descriptor;"";"";""
plakboek;objectnaam;niet gedefinieerd;AAT;"";Wordt gebruikt voor albums waarin zich een grote verscheidenheid aan voorwerpen bevind, vooral wanneer deze voorwerpen als memorabilia dienen.
damesschoen;objectnaam;niet gedefinieerd;HVA;"";Schoen van of voor een vrouw.
houtdraaier;onderwerp;niet gedefinieerd;"";"";""
maillot;objectnaam$onderwerp$materiaal;non-descriptor;"";"";""
nylon;materiaal$objectnaam$onderwerp;non-descriptor;"";"";""
panty;objectnaam$onderwerp$materiaal;non-descriptor;"";"";""
nachtgewaad;objectnaam;non-descriptor;"";"";""
kous;objectnaam$onderwerp$materiaal;descriptor;http://vocab.getty.edu/aat/;300046088;"Elk van de beide gelijkvormige kledingstukken die dienen tot bedekking van de voet en van (kleiner of groter gedeelte van) het been, en naar de vorm daarvan vervaardigd; voor mannen meestal tot over de enkel (en dan in ’t a lg. ‘sok’ genoemd) of ten hoogste tot onder de knie, voor vrouwen vooral tot gedeeltelijk over het dijbeen en de poep reikend. (hva)"
nachtkleed;objectnaam;non-descriptor;"";"";""
pyjama;objectnaam;niet gedefinieerd;AAT;"";"Ruimvallende kledingstukken uit één of twee delen, bestaande uit een korte of lange broek en een bovenstuk in de vorm van een hemd of een truitje; vooral gedragen om in te slapen of binnenshuis te luieren."
onderbroek;objectnaam$onderwerp;descriptor;http://vocab.getty.edu/aat/;300220740;Kledingstukken die op het lichaam en onder basiskleding worden gedragen, met openingen voor de benen of korte of lange pijpen. (aat)
overhemd;objectnaam;non-descriptor;"";"";""
huissschoen;objectnaam;non-descriptor;"";"";""
muil;objectnaam;non-descriptor;"";"";""
sloffen;objectnaam;non-descriptor;"";"";""
muntstuk (ruilmiddel);objectnaam;non-descriptor;Van Dale;"";Geldstuk.
knopenpoetser;objectnaam;niet gedefinieerd;HVA$www.bodem-vondsten.nl;"";Metalen object in u-vorm of met gat in het midden, waarin een knoop wordt geschoven om hem te kunnen poetsen zonder de textiel van het kledingstuk waarop de knop is vastgehecht te raken. (hva)
schort;objectnaam$onderwerp;descriptor;http://vocab.getty.edu/aat/;300046131;Kledingstukken die ter bescherming, soms ook louter decoratief worden gedragen over bovenkledingstukken. Bedekken meestal de voorkant van het lichaam en sluiten om het middel met banden, kunnen echter ook een borststuk of schouderbanden hebben.(aat)
monocle;objectnaam$onderwerp;non-descriptor;"";"";""
oogglas;objectnaam$onderwerp;non-descriptor;"";"";""
brillenbak;objectnaam;non-descriptor;"";"";""
brillendoos;objectnaam;non-descriptor;"";"";""
foedraal;objectnaam;descriptor;http://vocab.getty.edu/aat/;300198733;Kokers voor om voorwerpen in op te bergen, zodanig gevormd dat zij die voorwerpen strak omsluiten.
neusdoek;objectnaam$onderwerp;non-descriptor;"";"";""
pochet;objectnaam$onderwerp;non-descriptor;"";"";""
snotlap;objectnaam$onderwerp;non-descriptor;"";"";""
stoefzakdoek;objectnaam$onderwerp;non-descriptor;"";"";""
zakdoek;objectnaam$onderwerp;descriptor;http://vocab.getty.edu/aat/;300216195;Stukken stof, meestal vierkant, van verschillende afmetingen en materialen, die worden meegenomen als gebruiksvoorwerp  of als kostuumaccessoire. (aat)
schoudertas;objectnaam;descriptor;http://vocab.getty.edu/aat/;300216945;Tassen die met beide hoeken van de bovenkant aan een lange riem hangen en over één schouder worden gedragen. (aat)
dolkschede;objectnaam;non-descriptor;"";"";""
goudsmeden;onderwerp;niet gedefinieerd;"";"";""
achteromijzer;objectnaam;non-descriptor;"";"";""
schoenzool;objectnaam;non-descriptor;"";"";""
visitekaarthouder;onderwerp;descriptor;http://vocab.getty.edu/aat/;300227119;"Kleine, platte, doosvormige houders die gebruikt worden voor het bewaren van persoonlijke kaartjes; wordt met name gebruikt als aanduiding voor die houders die in de victoriaanse tijd gebruikt werden voor het bewaren van visitekaartjes."
portemonnee;objectnaam;descriptor;http://vocab.getty.edu/aat/;300046230;Platte, vaak opvouwbare houders, met name diegene die groot genoeg zijn om papiergeld, credit cards, rijbewijs en dergelijke te kunnen bevatten, soms met een vakje voor munten. 
schedemodel;objectnaam;non-descriptor;"";"";""
speerpuntbeschermer;objectnaam;non-descriptor;"";"";""
boenwas;objectnaam;descriptor;https://www.wikidata.org/entity/;Q4851728;Rode of witte was met terpentijn vermengd, om meubelen te boenen. (van dale)
button;objectnaam;niet gedefinieerd;"";"";""
boenschrobber;objectnaam;non-descriptor;"";"";""
schrobber;objectnaam;non-descriptor;"";"";""
deurkruk;objectnaam;non-descriptor;"";"";""
gebruiksaanwijzing;objectnaam$inscriptie positie;non-descriptor;Van Dale;"";Aanwijzing hoe men iets behoorlijk gebruiken moet, bij het voorwerp of de stof gevoegd of behorend. Stuk papier dat zulk een voorschrift behelst, syn. bijsluiter.
handleiding;objectnaam$inscriptie positie;descriptor;http://vocab.getty.edu/aat/;300026395;Hulpmiddel bij onderricht, m.n. een leerboek dat tot leidraad dient bij de studie van een vak. Gebruiksaanwijzing.
brillenkoker;objectnaam;descriptor;http://vocab.getty.edu/aat/;300225933;Doosjes van verschillende vorm en materiaal die voornamelijk zijn bedoeld voor het bewaren van een bril. Ze kunnen vrij decoratief zijn en hangen soms aan een ketting, zodat ze op de persoon zelf kunnen worden gedragen.
gaskomfoor;objectnaam;niet gedefinieerd;Van Dale;"";Komfoor dat met gas verwarmd wordt. kooktoestel voor gas.
TV-bakje;objectnaam;non-descriptor;"";"";""
zapper;objectnaam;non-descriptor;"";"";""
afstandsbediening;objectnaam$inscriptie positie;niet gedefinieerd;Van Dale;"";Instrument voor afstandsbediening.
bandopnemer;objectnaam;non-descriptor;"";"";""
beha;objectnaam$onderwerp;non-descriptor;"";"";""
batterijoplader;objectnaam;non-descriptor;"";"";""
audio-apparatuur;objectcategorie;descriptor;http://vocab.getty.edu/aat/;300257199;Wordt gebruikt voor apparatuur om geluid mee op te nemen, uit te zenden, weer te geven en het te versterken.
kapitein Haddock;"";niet gedefinieerd;"";"";""
magnetofoon;objectnaam;non-descriptor;"";"";""
taperecorder;objectnaam;non-descriptor;"";"";""
balpen;objectnaam;descriptor;http://vocab.getty.edu/aat/;300022453;Pennen met als punt een klein balletje dat in een holte ronddraait en zichzelf van inkt voorziet door een verbinding met een inwendig inktreservoir.
beeldbandopnemer;objectnaam;non-descriptor;"";"";""
kerstboomverlichting;objectnaam;descriptor;https://www.wikidata.org/entity/;Q2620304;"Verlichting die doorgaans in een kerstboom wordt gehangen ter versiering.
Bestaat uit een draad met meerdere (gekleurde) lampjes."
kodak;objectnaam;non-descriptor;"";"";""
cassettenrecorder;objectnaam;non-descriptor;"";"";""
cassetterecorder;objectnaam;descriptor;http://vocab.getty.edu/aat/;300411344;"Apparaat voor het opnemen en afspelen van cassettes. (van dale)
Kleine bandrecorders waarbij de spoelen bij elkaar in een doosje zitten dat gemakkelijk verwisseld kan worden. (AAT)"
projectietoestel;objectnaam;non-descriptor;"";"";""
filmrol;objectnaam;descriptor;http://vocab.getty.edu/aat/;300014638;Op een spoel gewikkelde filmband.
montage;onderwerp$rol;descriptor;http://vocab.getty.edu/aat/;300033970;""
magazine;objectnaam$onderwerp;niet gedefinieerd;AAT;"";Wordt gebruikt voor periodieken met artikelen, essays, gedichten of andere geschriften door verschillende auteurs, meestal over een grote verscheidenheid van onderwerpen en bedoeld voor een algemeen lezerspubliek of over één specifiek onderwerp van interesse voor een algemeen publiek.
